brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,total_macronutrients,sugar_carb_ratio,saturated_fat_ratio,fiber_carb_ratio,protein_energy_pct,carb_energy_pct,fat_energy_pct,macronutrient_balance
Aquafina,Maroc,50cl,"Boissons,Eaux,Eaux de table","Vegetarian, Vegan",b,not-applicable,1.0,1.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.04,0.30000000000000004,1.0,1.0,0.0,40.0,40.0,90.0,0.18181818181818182
solis,Morocco,350 g,Sauces tomate,"No gluten,FSC,FSC Mix,Made in Spain",c,b,4.0,68.0,0.4,0.0,7.6,4.4,2.0,1.6,1.0,0.4,9.6,0.5789473684210527,0.0,0.2631578947368421,9.411764705882353,44.705882352941174,5.294117647058823,6.571428571428571
Coca-Cola,"Belgique,France,Allemagne,Grèce,Hongrie,Italie,Serbie,Espagne,Suisse,Royaume-Uni,États-Unis",330 ml,"Boissons et préparations de boissons,Boissons,Boissons gazeuses,Boissons édulcorées,Sodas,Boissons light,Boissons sans alcool,Sodas au cola,Sodas light,Sodas au cola light","Kascher,Fabriqué en France,Arômes naturels,Sans matière grasse hydrogénée,Triman",c,not-applicable,4.0,0.3,0.0,0.0,0.0,0.0,2.9,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry's,Maroc,42g,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Sablés à la noix de coco","Vegetarian, Vegan",e,c,4.0,443.0,12.4,7.14,73.8,23.8,2.38,7.62,0.899,0.36,93.82000000000001,0.32249322493224936,0.5758064516129032,0.03224932249322493,6.880361173814899,66.63656884875846,25.191873589164786,6.076119402985075
alpro,"Albânia,Áustria,Bélgica,Croácia,Finlândia,França,Alemanha,Grécia,Hungria,República da Irlanda,Israel,Luxemburgo,Países Baixos,Noruega,Polónia,Portugal,Reunião,Roménia,Espanha,Suécia,Suíça,Reino Unido",1 l,"en:Beverages and beverages preparations,Alimentos e bebidas à base de plantas,Bebidas,Alimentos à base de plantas,en:Dairy substitutes,Substitutos do leite,Nozes e seus produtos,Bebidas à base de plantas,Leites de planta,Leites de frutos secos,Bebidas de amêndoa","Low or no fat, Low or no sugar, Low fat, No gluten, Vegetarian, No preservatives, Vegan, 100% vegetable, Calcium source, Certified B Corporation, European Vegetarian Union, European Vegetarian Union Vegan, FSC, FSC Mix, Low saturated fat, No colorings, No dyes or preservatives, No milk, No sugar, Nutriscore, Nutriscore Grade B, Without sweeteners, Triman, en:the-vegan-society",b,b,4.0,15.0,1.1,0.1,0.0,0.0,0.3,0.5,0.15,0.06,1.6,0.0,0.09090909090909091,0.0,13.333333333333334,0.0,66.0,0.23809523809523808
Aïn Atlas,Maroc,50cl,"Boissons,Eaux,Eaux de sources,Eaux minérales",en:Aïn Atlas,a,not-applicable,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alesto Selection, Alesto","Belgique,Bulgarie,Croatie,République tchèque,France,Allemagne,Hongrie,Italie,Pologne,Roumanie,Serbie,Espagne,Suède,Suisse,Royaume-Uni",200g,"Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Nüsse und Nussprodukte,Nüsse,Mandeln,Haselnüsse,Nusskerne,Cashewnüsse,Mandeln ohne Schale,Ungesalzene Nüsse,en:Unroasted almonds,en:Unsalted almonds,Ungesalzene Cashewnüsse,Walnüsse,Ganze Mandeln,Nussmischung,Ungeschälte Haselnüsse,Walnusskerne,Blanch,Blanched almonds","Omega-3,Proteinquelle,Nutriscore,Nutriscore Note A,Source of omega-3,V-Label International Vegan",a,e,1.0,646.0,52.0,6.4,6.4,4.2,8.5,20.4,0.01,0.004,78.8,0.65625,0.12307692307692308,1.0,12.631578947368421,3.9628482972136228,72.44582043343654,0.5056603773584906
Oatly,"An Fhraing,A' Ghearmailt,Poblachd na h-Èireann,An Rìoghachd Aonaichte",1l,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Oat-based drinks","Vegetarian, Vegan, Carbon footprint, FSC, FSC Mix, No milk, No soy, Natural sugars from oats",d,b,3.0,61.0,3.0,0.3,7.1,3.4,0.8,1.1,0.1,0.04,11.2,0.47887323943661975,0.09999999999999999,0.11267605633802819,7.213114754098362,46.557377049180324,44.26229508196721,2.05
Dost,Morocco,1L,"Produits laitiers, Laits, Laits homogénéisés, Laits UHT, Laits entiers, Laits de vache","Vegetarian, Vegan",b,d,1.0,58.0,3.0,0.0,4.8,0.0,0.0,3.0,0.0,0.0,10.8,0.0,0.0,0.0,20.689655172413794,33.10344827586207,46.55172413793103,1.95
la Prairie,"France, Morocco, en:united-states",250g,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Spreadable fats, Vegetable fats, Margarines, en:salted-spreads","Vegetarian, Vegan",c,c,4.0,635.0,52.0,0.0,0.7,0.0,0.0,1.0,0.7,0.28,53.7,0.0,0.0,0.0,0.6299212598425197,0.4409448818897638,73.70078740157481,0.03207547169811321
Alesto,"Österreich,Belgien,Bulgarien,Kroatien,Dänemark,Frankreich,Deutschland,Italien,Niederlande,Polen,Portugal,Rumänien,Serbien,Spanien",400g,"Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Nüsse und Nussprodukte,Nüsse,Nusskerne,Walnüsse,Walnusskerne","Mit wenig oder keinem Salz,Vegetarisch,Omega-3,Vegan,Hoher Omega-3-Gehalt,Ohne Salzzusatz,Nutriscore,Nutriscore Note A,Triman",a,e,1.0,712.0,52.0,6.8,3.7,3.0,6.8,15.5,0.05,0.02,71.2,0.8108108108108107,0.13076923076923078,1.0,8.707865168539326,2.0786516853932584,65.73033707865169,0.3622641509433962
Nutella,"Francia,Alemania,Italia,Marruecos,Portugal,Rumania,España,Suiza",304 g,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,en:Biscuits/Cookies (Shelf Stable),fr:Biscoitos recheados","Vegetariano,fr:Ponto Verde",e,d,4.0,515.0,24.8,11.5,64.0,31.112499999999997,2.9,7.9,0.559,0.2236,96.7,0.48613281249999996,0.4637096774193548,0.0453125,6.135922330097088,49.70873786407767,43.33980582524272,2.7868217054263567
wasa,"France, Italy, Spain, Switzerland, en:reunion",275 g,"Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Pains,Pains croustillants,Petit-déjeuners","Végétarien,Point Vert,Triman",a,unknown,3.0,336.0,1.5,0.4,62.0,1.0,9.05,9.0,1.0,0.4,72.5,0.016129032258064516,0.26666666666666666,0.14596774193548387,10.714285714285714,73.80952380952381,4.017857142857143,28.4
Lindt,"Algérie,Belgique,République tchèque,France,Allemagne,Guadeloupe,Italie,Maroc,La Réunion,Espagne,Suisse",100 g,"Produits fermentés,Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette,Chocolat noir en tablette extra dégustation à 70% de cacao minimum","Sans conservateurs,Fabriqué en France,Triman,Lindt & Sprüngli Cacao Farming Program",e,e,3.0,566.0,41.0,14.55,35.0,30.0,2.9,9.5,0.02,0.008,85.5,0.8571428571428571,0.35487804878048784,0.08285714285714285,6.713780918727916,24.73498233215548,65.19434628975264,1.0595238095238095
Hacendado,Morocco,1920 unit (8dh),"Aliments et boissons à base de végétaux, Produits laitiers, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Matières grasses à tartiner, Matières grasses végétales, Matières grasses animales, Matière grasse laitière, en:dairy-spread, Margarines, Beurres",Pure butter,c,d,4.0,532.0,52.0,14.55,0.2,0.0,5.0,0.2,0.0,0.0,52.400000000000006,0.0,0.2798076923076923,1.0,0.15037593984962408,0.15037593984962408,87.96992481203007,0.007547169811320755
Star,Maroc,50cl,"Condiments,Vinaigres,Vinaigres blancs","Vegetarian, Vegan",not-applicable,b,2.0,1.0,0.0,0.0,0.15,0.15,2.9,0.0,0.0,0.0,0.15,1.0,0.0,1.0,0.0,60.0,0.0,0.15
Gervais,Morocco,80g,"Dairies,Fermented foods,Fermented milk products,Cheeses,Desserts,Dairy desserts,Fermented dairy desserts,Fromages blancs - petit suisses and skyr,Plain fermented dairy desserts,Fresh cheeses,fr:Fromages blancs,fr:Fromages blancs natures",No gluten,c,b,4.0,137.0,7.0,4.8,11.7,7.2,2.9,7.0,0.5,0.2,25.7,0.6153846153846154,0.6857142857142857,0.24786324786324787,20.437956204379564,34.160583941605836,45.98540145985402,2.3375
Rigoni Di Asiago,"France, Switzerland, en:reunion",250 g,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao","Sans gluten,Bio,Bio européen,Kascher,Agriculture non UE,Agriculture UE,Agriculture UE/Non UE,IT-BIO-007,Sans huile de palme,AB Agriculture Biologique,Triman",e,c,4.0,544.0,32.0,5.7,54.0,31.112499999999997,3.6,8.1,0.12,0.048,94.1,0.5761574074074074,0.178125,0.06666666666666667,5.955882352941176,39.705882352941174,52.94117647058824,1.8818181818181818
Bonne Maman,France,360 g,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","No palm oil, fr:triman",e,d,4.0,551.0,34.0,5.2,53.0,31.112499999999997,3.3,6.7,0.1,0.04,93.7,0.5870283018867924,0.15294117647058825,0.062264150943396226,4.86388384754991,38.475499092558984,55.53539019963702,1.7057142857142857
Weetabix,"France,Ireland,United Kingdom",430 g,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals","Low or no fat,Low or no salt,Low or no sugar,Low fat,Low salt,Low sugar,Vegetarian,Vegan,Verified",a,d,3.0,358.0,2.11,0.526,68.4,4.21,9.05,11.8,0.257,0.103,82.31,0.061549707602339174,0.24928909952606637,0.13230994152046782,13.184357541899441,76.4245810055866,5.304469273743016,25.787781350482316
Tyrrell's,"France,Germany,Spain,United Kingdom",150g,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps,Potato crisps in sunflower oil,fr:Chips de pommes de terre classiques","No gluten,Vegetarian,No artificial flavors,Vegan,Assured Food Standards,Green Dot,No artificial colors,No flavour enhancer,No MSG,Triman,Made-in-england,Terracycle",c,a,3.0,476.0,27.0,2.4,49.0,0.64,5.5,6.2,0.83,0.332,82.2,0.013061224489795919,0.08888888888888889,0.11224489795918367,5.2100840336134455,41.17647058823529,51.05042016806722,1.9714285714285715
Green and black,"Belgium, France, United Kingdom, en:ireland",90g,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Chocolats,Chocolats noirs","Commerce équitable,Bio,Végétarien,Bio européen,Fairtrade International,Agriculture non UE,Végétalien,FR-BIO-01,en:FSC,FSC Mix,Point Vert,Max Havelaar,PL-EKO-07,en:Soil Association Organic,The Vegan Society",d,c,3.0,606.0,50.0,14.55,23.9,13.9,9.05,10.0,0.131,0.0522,83.9,0.5815899581589958,0.29100000000000004,0.37866108786610886,6.6006600660066,15.775577557755774,74.25742574257426,0.6647058823529411
Volvic,"France, Luxembourg, Belgien, Deutschland, Frankreich, Schweiz, en:belgium","1,5 L","beverages-and-beverages-preparations, beverages, waters, spring-waters, mineral-waters, natural-mineral-waters, getränke, de:mineralwasser, natürliches-mineralwasser, de:quellwasser, de:wasser","Carbon compensated product,Carbon Trust,Carbon Trust Carbon Neutral,Certified B Corporation,Triman,B-corporation-certification",a,not-applicable,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joly,Maroc,125g,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Filets de poissons,Maquereaux,Filets de maquereaux,Filets de maquereaux à l'huile","Vegetarian, Vegan",a,f,3.0,180.0,8.5,1.5,0.6,0.6,2.9,20.75,0.5,0.2,29.85,1.0,0.17647058823529413,1.0,46.111111111111114,1.3333333333333333,42.5,2.2473684210526317
Lindt,"Autriche,Belgique,France,Allemagne,Italie,Maroc,Pays-Bas,La Réunion,Espagne,Suisse",100g,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette","Agriculture non UE,Fabriqué en Belgique,Fabriqué en France,Sans huile de palme,Triman",e,e,3.0,584.0,46.0,14.55,22.0,15.0,0.0,12.5,0.02,0.008,80.5,0.6818181818181818,0.31630434782608696,0.0,8.561643835616438,15.068493150684931,70.8904109589041,0.7340425531914894
Primevère,"Algeria, Côte d'Ivoire, France, Guadeloupe, Martinique, Réunion, Switzerland, en:belgium",250 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses végétales, Margarines, Margarines allégées","Sustainable, Vegetarian, No preservatives, Sustainable Palm Oil, Vegan, Green Dot, Made in France, Triman, en:100-vegetable",c,b,4.0,495.0,52.0,14.55,0.0,0.0,2.9,0.0,0.4,0.16,52.0,0.0,0.2798076923076923,0.0,0.0,0.0,94.54545454545455,0.0
sos,en:Morocco,350g,en:tomato-sauces,"FSC, FSC Mix, en:green-dot",c,b,4.0,73.0,3.3,0.4,8.7,2.3,1.4,1.3,0.83,0.332,13.3,0.26436781609195403,0.12121212121212123,0.16091954022988506,7.123287671232877,47.671232876712324,40.68493150684932,2.3255813953488373
سلطان,Morocco,33 cl,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Waters,Spring waters,Mineral waters,Unsweetened beverages,Natural mineral waters,Non-carbonated natural mineral waters","Vegetarian, Vegan",a,not-applicable,4.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10dh,Maroc,125,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Filets de poissons,Maquereaux,Filets de maquereaux","Vegetarian, Vegan",a,f,3.0,180.0,6.4,1.5,0.6,0.16,2.9,20.75,0.5,0.2,27.75,0.26666666666666666,0.234375,1.0,46.111111111111114,1.3333333333333333,32.0,2.885135135135135
Bjorg,"France,Luxembourg,Switzerland",225 g,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Filled biscuits, Dark chocolate biscuits, Sandwich biscuits","Organic,EU Organic,Non-EU Agriculture,Certified B Corporation,EU Agriculture,EU/non-EU Agriculture,FR-BIO-01,No palm oil,Pure cocoa butter,AB Agriculture Biologique,fr:Farine de blé français",d,b,4.0,476.0,19.0,6.3,66.0,27.0,5.2,7.6,0.49,0.196,92.6,0.4090909090909091,0.33157894736842103,0.0787878787878788,6.386554621848739,55.46218487394958,35.924369747899156,3.6799999999999997
El Baraka,Maroc,430 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures de fruits rouges,Confitures de fraises",en:entrepreneurs-engages,d,b,4.0,256.0,0.5,0.1,63.0,31.112499999999997,0.5,0.5,0.02,0.008,64.0,0.4938492063492063,0.2,0.007936507936507936,0.78125,98.4375,1.7578125,42.333333333333336
fin CARRÉ,"Belgium,Bulgaria,Czech Republic,Finland,Germany,Netherlands,Poland,Spain",100 gram,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Extra fine dark chocolates,Cacao-et-derives","Vegetarian,Fair trade,Fairtrade International,Vegan,Fairtrade cocoa,Pure cocoa butter,Rainforest Alliance,Rainforest Alliance Cocoa,Commerce-equitable",e,d,4.0,571.0,42.0,14.55,32.0,26.0,2.9,9.9,0.02,0.008,83.9,0.8125,0.3464285714285714,0.090625,6.935201401050789,22.416812609457093,66.19964973730298,0.9744186046511628
Ciel,Maroc,5L,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux de table","Vegetarian, Vegan",a,not-applicable,4.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Star,Morocco,90ml (8dh),"Condiments,Sauces,Mayonnaises,Groceries",fr:vmm,e,d,4.0,563.0,52.0,7.0,0.0,0.0,2.9,1.2,2.3499999999999996,0.9400000000000001,53.2,0.0,0.1346153846153846,0.0,0.8525754884547069,0.0,83.12611012433393,0.022641509433962263
"Jardin Bio, Léa Nature","Belgique,France,Maroc,La Réunion,Espagne,Suisse",350 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Petit-déjeuners,Produits à tartiner,Fruits à coques et dérivés,Pâtes à tartiner végétales,Produits à tartiner sucrés,Purées d'oléagineux,Beurres de légumineuses,Pâtes à tartiner,Beurres de fruits à coques,Beurres de cacahuètes","Peu ou pas de sel,Bio,Végétarien,Ecocert,Bio européen,Agriculture non UE,Végétalien,1% pour la planète,Union Végétarienne Européenne,Union Végétarienne Européenne Végétalien,FR-BIO-01,Point Vert,NL-BIO-01,Sans sel ajouté,Sans sucre ajouté,Sans huile de palme,Nutriscore,Nutriscore B,The Vegan Society,AB Agriculture Biologique,Triman",b,b,1.0,625.0,50.0,9.7,12.0,5.1,5.5,20.75,0.0,0.0,82.75,0.425,0.19399999999999998,0.4583333333333333,13.28,7.68,72.0,0.6421568627450981
"Hawai,Coca cola",Maroc,1 L,"Boissons,Boissons gazeuses,Sodas","Halal,Société Française de Contrôle de Viande Halal",e,not-applicable,4.0,41.0,0.0,0.0,10.0,9.5,4.0,0.0,0.026,0.0104,10.0,0.95,0.0,0.4,0.0,97.5609756097561,0.0,10.0
Jaouda,"France,Maroc",500 ml,"Produits laitiers,Laits,Laits homogénéisés,Laits UHT,Laits entiers,Lait entier UHT",Halal,c,d,1.0,58.0,3.63,2.4,4.8,4.2,2.9,3.0,0.0,0.0,11.43,0.8750000000000001,0.6611570247933884,0.6041666666666666,20.689655172413794,33.10344827586207,56.327586206896555,1.6846652267818574
Kallo,"France,United Kingdom",130 g,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Puffed cereal cakes,Puffed rice cakes,Puffed wholegrain rice cakes","Low or no fat, Low fat, No gluten, Organic, Vegetarian, EU Organic, No preservatives, Non-EU Agriculture, Vegan, Certified B Corporation, No artificial colors, No flavors, en:cz-bio-001",b,b,3.0,394.0,2.7,0.7,82.3,0.5,0.0,8.5,0.295,0.118,93.5,0.006075334143377886,0.25925925925925924,0.0,8.629441624365482,83.55329949238578,6.16751269035533,24.54054054054054
Yoplait,"France,Irlande,Royaume-Uni",850 g,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Desserts,Desserts lactés,Desserts lactés fermentés,Fromages blancs - petit suisses et skyr,Desserts lactés fermentés nature,Skyrs,Skyrs nature","Lait Français,Fabriqué en France,Nutriscore,Nutriscore A,Triman",a,a,3.0,57.0,0.105,0.065,3.6,3.6,0.0,9.5,0.1375,0.055,13.205,1.0,0.6190476190476191,0.0,66.66666666666666,25.263157894736842,1.657894736842105,11.855203619909503
Star,Maroc,185 ml,"Condiments,Matières grasses,Sauces,Mayonnaises,en:groceries","Vegetarian, Vegan",d,c,4.0,592.0,52.0,9.8,0.22,0.05,2.9,1.12,1.75,0.7,53.339999999999996,0.2272727272727273,0.18846153846153849,1.0,0.7567567567567568,0.14864864864864866,79.05405405405406,0.025283018867924528
green tea,Maroc,200 g,"Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Thés,Thés verts,Thés verts chinois,the vert","Vegetarian, Vegan",c,a,1.0,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0.1,0.04,1.5,0.4,1.0,0.4,100.0,100.0,100.0,0.6666666666666666
la Boulangère,France,500 g,Pains de mie,"Commerce équitable,Source de fibres alimentaires,Riche en fibres,Fabriqué en France,Sans huile de palme,Nutriscore,Nutriscore A,Agri-Éthique France,Blé français,Triman",a,a,4.0,297.0,9.6,1.0,37.0,4.2,7.2,12.0,0.96,0.384,58.6,0.11351351351351352,0.10416666666666667,0.1945945945945946,16.161616161616163,49.831649831649834,29.09090909090909,4.622641509433962
Jasons,"United Kingdom, United States, en:ireland",450 g,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Sourdough breads,Sourdough sliced breads","No preservatives, en:no-additives",b,a,3.0,233.0,1.1,0.2,44.8,2.6,3.6,9.3,0.855,0.342,55.2,0.058035714285714295,0.18181818181818182,0.08035714285714286,15.965665236051505,76.90987124463518,4.24892703862661,25.76190476190476
Rigoni di Asiago,en:fr,650 g,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes et au cacao","No gluten, Organic, EU Organic, Kosher, Non-EU Agriculture, EU Agriculture, EU/non-EU Agriculture, IT-BIO-007, AB Agriculture Biologique, Triman, en:no-palm-oil",e,b,4.0,544.0,32.0,5.7,54.0,31.112499999999997,3.6,8.1,0.12,0.048,94.1,0.5761574074074074,0.178125,0.06666666666666667,5.955882352941176,39.705882352941174,52.94117647058824,1.8818181818181818
Wasa,"Belgium,France,Guadeloupe,Italy,Réunion,Spain,Switzerland",230 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Snacks salés,Amuse-gueules,Céréales et dérivés,Chips et frites,Chips,Pains,Pains croustillants,Pains croustillants complets,Tartine croustillante,Tartines craquantes grillées","Source of fibre,Green Dot,High fibres,Triman,fr:Emballage-recyclable, Végétarien",a,a-plus,3.0,333.0,5.0,1.0,47.0,2.0,9.05,12.0,1.2,0.48,64.0,0.0425531914893617,0.2,0.19255319148936173,14.414414414414415,56.45645645645646,13.513513513513514,9.833333333333334
Krisprolls,France,425 g,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Toasts,Toasted bread rolls","Sustainable,No preservatives,Source of fibre,Sustainable Palm Oil,High fibres,No added sugar,No additives,No palm oil,Roundtable on Sustainable Palm Oil,Triman",a,a-plus,4.0,400.0,6.6,0.9,68.0,1.1,8.3,13.0,1.1,0.44,87.6,0.016176470588235296,0.13636363636363638,0.12205882352941178,13.0,68.0,14.85,10.657894736842106
Jacquet,"France,Suisse,en:Suisse",550 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pains,Pains de mie,Pains complets,Pains de mie complet","Peu ou pas de sucre,Végétarien,Végétalien,Sans sucre ajouté,Sans additifs,Sans huile de palme,Nutriscore,Nutriscore A,Blé français,Farine de blé français,Origine France,Triman,en:Sachet-recyclable",b,a,4.0,243.0,3.0,0.3,42.0,3.8,6.6,8.7,1.2,0.48,53.7,0.09047619047619047,0.09999999999999999,0.15714285714285714,14.320987654320986,69.1358024691358,11.11111111111111,12.675
